litter_id,litter_id_link,whelp_date,litter_registration,country_of_birth,sire_name,dam_name,breeders,birth_year
11391,Litter_Detail?LitterID=11391,"Dec 30, 2005",WS158869,USA,ABBEY RD TILL THERE WAS YOU,VINTAGE CINDER OF EMBER,OLSON (CA) & OTAHAL (CA),2005
8504,Litter_Detail?LitterID=8504,"Dec 29, 2005",WS156660,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2005
13691,Litter_Detail?LitterID=13691,"Dec 29, 2005",LE711083RY,Canada,MIRADOR MISTER ZACK DAKOTA,SORIA,FLEURENT (QC),2005
12759,Litter_Detail?LitterID=12759,"Dec 29, 2005",WS164662,USA,HERITAGE HARLEY,WALLACE FARM CARLEY,WALLACE (IN),2005
18108,Litter_Detail?LitterID=18108,"Dec 29, 2005",WS159549,USA,CHEROKEE JACK,CHEROKEE SALLY,MOUNCE (OK),2005
26440,Litter_Detail?LitterID=26440,"Dec 29, 2005",,Belgium,PACO V BADGUT,YELTTE VAN 'T PACHTHOF,MENNECHEZ - REMY,2005
26441,Litter_Detail?LitterID=26441,"Dec 29, 2005",,Belgium,BARON VAN 'T PACHTHOF,TAWAJAH'S ATHENA,DE DECKER - VAN DE VELDE,2005
26573,Litter_Detail?LitterID=26573,"Dec 29, 2005",,USA,SWISS STAR'S HIGH VOLTAGE,KEILISSA'S GROUND ZERO,BROWNSTEIN (NJ) & RUCHAK (NJ),2005
26439,Litter_Detail?LitterID=26439,"Dec 28, 2005",,Belgium,BENJGI VAN 'T STOKERYBOS,TAWAJAH'S CALISTA,BAELEN-BERTEN,2005
28182,Litter_Detail?LitterID=28182,"Dec 28, 2005",,Netherlands,BARANCOURT VAN DE WEYENBERG,KYRA JASMIJN VAN 'T RIJKENSPARK,ZURHAAR,2005
25141,Litter_Detail?LitterID=25141,"Dec 28, 2005",,France,XERES DU BOIS BERNOIS,ULYSSIA DU MANOIR DES ESPIGUETTES,DELERUE (),2005
46685,Litter_Detail?LitterID=46685,"Dec 28, 2005",,Netherlands,JOVIALE JOEP FROM THE BARKING BUNCH,MALOU,UNKNOWN (),2005
16418,Litter_Detail?LitterID=16418,"Dec 28, 2005",,United Kingdom,KERNOW OHSO SPECIAL,COLLANSUES AMARETTO ROSE,FLANAGAN,2005
13194,Litter_Detail?LitterID=13194,"Dec 28, 2005",WS157381,USA,SMOKYTOP KING COLE V BEV'S,TRIT'S CUERVO KAYDEE,WRIGHT (KY) & WRIGHT (KY),2005
8274,Litter_Detail?LitterID=8274,"Dec 28, 2005",,USA,JAMARS TOBLER,JAMARS MRS ARCHWAY V WYEMEDE,REISINGER (PA),2005
8133,Litter_Detail?LitterID=8133,"Dec 27, 2005",WS160792,USA,M&M MTN'S DRAWN TO PERFECTION,M & M MOUNTAIN'S SAM I AM,LA BAGH,2005
8020,Litter_Detail?LitterID=8020,"Dec 27, 2005",AKC PENDING,USA,LITTLE KU OF LUCKY STRIKE,LITTLE KEHEI OF GOLDMONT,MCLEOD (CA),2005
14200,Litter_Detail?LitterID=14200,"Dec 27, 2005",WS160932,USA,BEERNTSEN'S TUNDRA MOUNTAIN,WINDY CAROLINE,BEERNTSEN (MT),2005
49674,Litter_Detail?LitterID=49674,"Dec 27, 2005",,Netherlands,FREE FARMER CALEB V.D. HOGE VELUWE,QUINCY V.D. ELDANIMO,VAN EE,2005
22619,Litter_Detail?LitterID=22619,"Dec 27, 2005",WS156575,USA,CEDARHILLS SERGEANT,BLOEMCO'S SAYDEE,UNKNOWN (),2005
24879,Litter_Detail?LitterID=24879,"Dec 26, 2005",,France,CAROUSO DE L'HAMIAU DU MONT,TEQUILA DE LA DEESSE ARDUINNA,GUEU (),2005
14421,Litter_Detail?LitterID=14421,"Dec 26, 2005",,United Kingdom,DOLPENA CELTIC MAGIC,SITZENDORF ORCHID AT SANTALA,BATEMAN,2005
7822,Litter_Detail?LitterID=7822,"Dec 25, 2005",WS157989,USA,KASABLANCA'S FOOL'S GOLD,STARDUST FAIRWAY MT. LASS,JASKA (TX) & SLOATE (TX) & SLOATE (TX),2005
10328,Litter_Detail?LitterID=10328,"Dec 25, 2005",BRS AG1/5 NO1352,United Kingdom,DYNAMITE V.'T BEERTJES HOF OF GLANZBERG,KENMILLONE BELLATOLA OF BALLENBERG,UNKNOWN (),2005
19870,Litter_Detail?LitterID=19870,"Dec 25, 2005",,Austria,HAMILTON DEGLI ANTICHI MULINI,ALONA-PRIMROSE VD PUSZTA PANNONIA,PAYER,2005
29706,Litter_Detail?LitterID=29706,"Dec 25, 2005",,United Kingdom,HOLZERN GOING FOR GOLD,HOLZERN SIMPLY THE BEST,ELLIOT  (),2005
54966,Litter_Detail?LitterID=54966,"Dec 25, 2005",,Switzerland,YVES V WACHON,BORA VD HAGROSE,,2005
55517,Litter_Detail?LitterID=55517,"Dec 24, 2005",,Netherlands,BARNY,NANCY,UNKNOWN (),2005
59428,Litter_Detail?LitterID=59428,"Dec 24, 2005",,Netherlands,BLOWY,ARISTO BORRE V.'T HOONDEN HÖKSKE,,2005
36078,Litter_Detail?LitterID=36078,"Dec 24, 2005",,Netherlands,CAIN AMORE VAN DE BERNERWEIDE,CAMILLE BEAU V.'T ERVE MÖLLINK,VAN BERKUM-SCHOLTEN (),2005
22084,Litter_Detail?LitterID=22084,"Dec 24, 2005",,Hungary,DINO VD HOHEN LINDE,GODI DARIUSZ KINCSE BERKENYE,DORA (),2005
9787,Litter_Detail?LitterID=9787,"Dec 24, 2005",WS158644,USA,GEESEY'S MOUNTAIN FRISKY,SHEELA BEAR'S BERNEE,STOLTZFUS (PA),2005
8101,Litter_Detail?LitterID=8101,"Dec 24, 2005",WS159450,USA,MONUMENT MT'S CHIEF CAVANAUGH,MONUMENT MTN'S UNPREDICTABLE,TULLY (MA),2005
8252,Litter_Detail?LitterID=8252,"Dec 24, 2005",,Sweden,ZANDRINA'S GIBSON,VON ENGEL'S IDEAL DESIGN,HERNGREN,2005
13447,Litter_Detail?LitterID=13447,"Dec 24, 2005",PG988311RY,Canada,FREDERICK'S GROGNON,DOMAINE DU LAC AU CHIOT ROSIE,MELANSON,2005
12805,Litter_Detail?LitterID=12805,"Dec 24, 2005",WS169192,USA,LEWA'S COLLISION COURSE,WITCHWAYS MASSACHUSETTS,DICKHOFF,2005
11840,Litter_Detail?LitterID=11840,"Dec 24, 2005",WS181605,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2005
11845,Litter_Detail?LitterID=11845,"Dec 23, 2005",NQ922930RY,Canada,VILLAIRNS CALLAWAY,LABERNESE REALITY BITES,GROVES,2005
13772,Litter_Detail?LitterID=13772,"Dec 23, 2005",1084759RY,Canada,ZWEIERTEAM FRAXINUS,HASKELL'S GOLDENBREEZ SYBIL,PARKINSON (ON),2005
11643,Litter_Detail?LitterID=11643,"Dec 23, 2005",,Poland,GASTON Z DEIKOWEJ DOLINY,JUNONA Z DEIKOWEJ DOLINY,DEIK,2005
29704,Litter_Detail?LitterID=29704,"Dec 23, 2005",,United Kingdom,CERRIGBERN WELSH WARRIOR AT KERNOW,NORTHMEADOW INDIAN PRINCESS,FRANKLIN (),2005
48191,Litter_Detail?LitterID=48191,"Dec 23, 2005",,Italy,RAZMATAZZ DI QUINTAVALLE,BEREKKOZI-BERNI ROMOLA,COMELLI,2005
49109,Litter_Detail?LitterID=49109,"Dec 22, 2005",,Netherlands,BENJI V.H. LANDJ V.ROER EN VLOAT,BUULSE BELLE FROM THE BARKING BUNCH,DE BRESSER,2005
35225,Litter_Detail?LitterID=35225,"Dec 22, 2005",,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,DISHONG (PA),2005
26438,Litter_Detail?LitterID=26438,"Dec 22, 2005",,Belgium,BENJGI VAN 'T STOKERYBOS,AXELLE VON ALPENTRAUM,GOOSSENS  (),2005
10289,Litter_Detail?LitterID=10289,"Dec 22, 2005",AG1/5,United Kingdom,DYNAMITE V.'T BEERTJES HOF OF GLANZBERG,DUNTIBLAE BLIND DATE OF GLANZBERG,GORBOULD,2005
13862,Litter_Detail?LitterID=13862,"Dec 22, 2005",WS162287,USA,CAMEO'S STUNG BY A BVB,BULL VALLEY'S CAMEO APPEARANCE,UNKNOWN (),2005
13785,Litter_Detail?LitterID=13785,"Dec 21, 2005",,Mexico,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,TAMES  (),2005
9007,Litter_Detail?LitterID=9007,"Dec 21, 2005",WS159543,USA,CHEROKEE JACK,CHEROKEE BETTY,MOUNCE (OK),2005
19301,Litter_Detail?LitterID=19301,"Dec 21, 2005",,Belgium,AEYQ VAN DE KLAVERHOEVE,BAILEY VAN 'T MAROYKE,MOREAU-BROUCKE,2005
59644,Litter_Detail?LitterID=59644,"Dec 21, 2005",,Netherlands,MAX V.'T RIJKENSPARK,INA DE MONTMELON,,2005
50226,Litter_Detail?LitterID=50226,"Dec 21, 2005",,Netherlands,FREE FARMER CALEB V.D. HOGE VELUWE,BLISS,UNKNOWN (),2005
29703,Litter_Detail?LitterID=29703,"Dec 20, 2005",,United Kingdom,MARKEILA MATCHMAKER AT ARROWMEET,LEEKARA THRU THE LABYRINTH,HUNDLEY (),2005
22349,Litter_Detail?LitterID=22349,"Dec 20, 2005",,Belgium,BARON VAN 'T PACHTHOF,DONJA,UNKNOWN (),2005
24200,Litter_Detail?LitterID=24200,"Dec 20, 2005",,France,UMBOO DU MAS DU NORD,USHUAÏA REDDAI DE LA VALLÉE D'ISAANA,AGOPIAN (),2005
29024,Litter_Detail?LitterID=29024,"Dec 20, 2005",,United Kingdom,KERNOW OHSO SPECIAL,ALISNOBERN SUNNY BAY,ALLISON,2005
25747,Litter_Detail?LitterID=25747,"Dec 20, 2005",,USA,YADIGAR AV MILKCREEK,SANTERA KYRIE'S PRELUDE,NOVOCIN (MD) & NOVOCIN (MD),2005
9645,Litter_Detail?LitterID=9645,"Dec 20, 2005",WS156801,USA,SUMMIT BELLAGIO,NEW LOOK LOLA,RUDOLFI (PA),2005
15492,Litter_Detail?LitterID=15492,"Dec 20, 2005",,United Kingdom,ARRAMBEC CATUVELLAUNI,MEADOWPARK DOUBLE ANSWER,PARKIN,2005
16720,Litter_Detail?LitterID=16720,"Dec 19, 2005",WS156496,USA,HAVAS-SZARVOLGYI AMIGO,DIAMOND ROYS EDONI,UPHOFF (),2005
12039,Litter_Detail?LitterID=12039,"Dec 19, 2005",WS156802,USA,ALWAYS AN ANGEL,SANTERA OH MERCY ME,NOVOCIN (MD) & NOVOCIN (MD),2005
12589,Litter_Detail?LitterID=12589,"Dec 19, 2005",NC905775RY,Canada,HAUTBOIS PEDRO OF BERNALEE,HAUTBOIS NINA,"VERGE, DVM (QC)",2005
12457,Litter_Detail?LitterID=12457,"Dec 19, 2005",WS156800,USA,SANTERA ORIGINAL KAHILL,SANTERA ARCTIC TEAROSE,UNKNOWN (),2005
9769,Litter_Detail?LitterID=9769,"Dec 19, 2005",WS162040,USA,PEACEFIELD FLASHBACK V DRAGON,EBNET'S AVALON,EBNET (CA),2005
7907,Litter_Detail?LitterID=7907,"Dec 19, 2005",WS156185,USA,KEVIN SORRELL'S DILLON,KATIE LOU VALENTINE,SORRELL (CO),2005
7728,Litter_Detail?LitterID=7728,"Dec 19, 2005",WS155001,USA,NICO V NESSELACKER,BRENNA'S CINDY VON LINDENHOF,BOOTES (VA) & YODER,2005
33592,Litter_Detail?LitterID=33592,"Dec 19, 2005",,Germany,ZUKAYO VAN 'T PACHTHOF,RAGGY VOM OBERHOLZER FORST,KRUSE (),2005
43899,Litter_Detail?LitterID=43899,"Dec 18, 2005",,Netherlands,BARNY,NOESKA,VAN ESSEN,2005
21811,Litter_Detail?LitterID=21811,"Dec 18, 2005",,Portugal,COBUS VAN 'T PACHTHOF,HAVANA DA CASA DOS HERDEIROS DO LOBO,TABORDA (),2005
21569,Litter_Detail?LitterID=21569,"Dec 18, 2005",,France,DYLAN VON ALPENTRAUM,USUA DE LA LEGENDE DE L'EBENE,SONNERY (),2005
11888,Litter_Detail?LitterID=11888,"Dec 18, 2005",WS162241,USA,MENTMORE'S SINJIN,JABERWOCK'S AIN'T SHE SWEET,BUSSEY MANNING & HILL (WI),2005
13694,Litter_Detail?LitterID=13694,"Dec 17, 2005",NG874354RY,Canada,MONTAINSPRIT PREMIERCHOIX,SUMMUM FLITWICK MIRACLE SPIRIT,SCHULZE (QC),2005
15907,Litter_Detail?LitterID=15907,"Dec 17, 2005",,Sweden,GANGSTERLUVANS KENO KANON,BRÅNSLÄTTENS JULIA JULSTJÄRNA,ÅGREN,2005
7689,Litter_Detail?LitterID=7689,"Dec 17, 2005",AKC PENDING,USA,EDELWEISS FREUND BRUDICE,CASCADE ECHO'S DOUBLE SEQUOIA,CONWAY (CA),2005
8877,Litter_Detail?LitterID=8877,"Dec 17, 2005",WS158789,USA,FOTO CAVRIANA,ROCKIN'V CHALET RENEE,WOLFSWINKEL (IA),2005
8524,Litter_Detail?LitterID=8524,"Dec 17, 2005",JY680290RY,Canada,WAGENBLAST'S ELIJAH,JIMANNIE DON'T DON'T ME,WAGENBLAST & WAGENBLAST,2005
19835,Litter_Detail?LitterID=19835,"Dec 17, 2005",,USA,BRUNAUGE ARUNDEL MEANT TO BE,LEIGHLYNS CASCADE OF LAUREL,UNKNOWN (),2005
20350,Litter_Detail?LitterID=20350,"Dec 17, 2005",WS158734,USA,JAKE II,VARFOHEGYI CILIKE,STEURY (MI),2005
25713,Litter_Detail?LitterID=25713,"Dec 16, 2005",,Sweden,BERNERDALENS PAVAROTTI,EKESPÅNGS CLUNY,RING,2005
26436,Litter_Detail?LitterID=26436,"Dec 16, 2005",,Belgium,DARHUS VAN'T RIJKENSPARK,YNATA VAN 'T PACHTHOF,DE DECKER - VAN DE VELDE,2005
26437,Litter_Detail?LitterID=26437,"Dec 16, 2005",,Belgium,ARIS VAN 'T PACHTHOF,AMARA VAN 'T PACHTHOF,VAN HORENBEKE - VAN STEEN (),2005
49429,Litter_Detail?LitterID=49429,"Dec 16, 2005",,Netherlands,CASTOR VD BOLLENHOEK,BEAUTY V.D'N STÈNAOVE,VAN OMME (),2005
13766,Litter_Detail?LitterID=13766,"Dec 16, 2005",KA628171RY,Canada,YUPP V COLMBERG WÄLDCHEN,SENNENHOF BELLE SHANNA,FERLAND (QC),2005
12229,Litter_Detail?LitterID=12229,"Dec 15, 2005",WS158003,USA,TROYERS BUSTER,MOHICAN HILLS SHELLY,UNKNOWN (),2005
8530,Litter_Detail?LitterID=8530,"Dec 15, 2005",WS156005,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2005
31576,Litter_Detail?LitterID=31576,"Dec 15, 2005",,Netherlands,CASTOR VD BOLLENHOEK,DIRTY DEMPSY VD HOGE VELUWE,VAN OMME (),2005
50302,Litter_Detail?LitterID=50302,"Dec 15, 2005",,Netherlands,FREE FARMER CALEB V.D. HOGE VELUWE,JOYCE,KOUDIJS-VAN DRIESTEN (),2005
59208,Litter_Detail?LitterID=59208,"Dec 15, 2005",,Netherlands,YSVEN VAN DE WEYENBERG,GRAVIN LOTJE OFF SOFIE'S PRIDE,,2005
26435,Litter_Detail?LitterID=26435,"Dec 15, 2005",,Belgium,VALMIKI DES POTTERIES,XARA DES POTTERIES,ROUPIN,2005
13110,Litter_Detail?LitterID=13110,"Dec 31, 2006",WS210993,USA,BLUE MTS BLK DIAMOND-TIMBRDG,ABBEY ROAD DON'T PASS ME BY,WILKINS (TX) & WILKINS (TX) & WILKINS - FOO KUNE (TX),2006
17220,Litter_Detail?LitterID=17220,"Dec 31, 2006",WS289878,USA,BAUERNHOFS VOLMAR,SLVRLTE'S SWEET DEAL V DRMLNE,DUNKLE (OK) & RYDSTRAND,2006
20625,Litter_Detail?LitterID=20625,"Dec 31, 2006",WS204534,USA,SNOWBERN'S ZEUS'S HERCULES,SWISSY GIRL AUSTIN,DONAHUE (SC),2006
29298,Litter_Detail?LitterID=29298,"Dec 31, 2006",,United Kingdom,CERRIGBERN WELSH WARRIOR AT KERNOW,NORTHMEADOW LUCY LOCKET,FRANKLIN (),2006
35177,Litter_Detail?LitterID=35177,"Dec 31, 2006",,Lithuania,BERNI ZONEN LAND MOPS,SENNENHUND ROSSII SHARLOTTA AMALIYA,ZUKAUSKAITE (),2006
50138,Litter_Detail?LitterID=50138,"Dec 31, 2006",,Netherlands,HEER HERTOG FROM THE BARKING BUNCH,JUSTY V.D. KAPELBULT,VAN HAK,2006
55153,Litter_Detail?LitterID=55153,"Dec 31, 2006",,Netherlands,MASANTE DARKAN VON VALDAJSKAJA,HAYZELL-PEPPER VON VALDAJSKAJA,UNKNOWN (),2006
29142,Litter_Detail?LitterID=29142,"Dec 30, 2006",,France,VIDOCQ DU HARAS DE LA VERGNE,VOILA DE LA TRUFFE EN QUERCY,ISASCA,2006
17044,Litter_Detail?LitterID=17044,"Dec 30, 2006",LA711148SY,Canada,MONUMENT MT'S CHIEF CAVANAUGH,OAKFARM'S MAGIC RAINE,ATKINSON (NB),2006
17184,Litter_Detail?LitterID=17184,"Dec 30, 2006",,Netherlands,BERNERDALENS RUBEN,CEALEY VAN DE WEYENBERG,VANDEN DRIESSCHE,2006
12448,Litter_Detail?LitterID=12448,"Dec 30, 2006",WS201258,USA,HUBBA BUBBA'S INTO THE FIRE,WERLWINDS CHAMBER OF SECRETS,SWITZLER,2006
11456,Litter_Detail?LitterID=11456,"Dec 30, 2006",070562,Norway,TIVINIRO'S HARLEY DAVIES,DALE GUDBRAND'S AMBI DALA,ODENRUD,2006
15960,Litter_Detail?LitterID=15960,"Dec 29, 2006",WS202394,USA,MENTMORE'S NOBLESSE OBLIGE,SAPPHIRE'S WALTZING MATILDA,ARBUTHNOT (AZ) & ARBUTHNOT (AZ),2006
16393,Litter_Detail?LitterID=16393,"Dec 29, 2006",RG006838SY,Canada,ENJOYME VAN 'T STOKERYBOS,DU KALINOUR MILADY,DESCHAMBAULT (QC),2006
22628,Litter_Detail?LitterID=22628,"Dec 29, 2006",,Switzerland,EASY V SCHEIMATTHOF,JESSICA VD HOLDERSTOCKHÖHE,FLÜCKIGER (),2006
21404,Litter_Detail?LitterID=21404,"Dec 28, 2006",,France,VORTEX DU MAS SAGRE SULOU,RÉHANE DE LA CLAIRIERE AUX CERFS,UNKNOWN (),2006
68261,Litter_Detail?LitterID=68261,"Dec 28, 2006",,Netherlands,UPBEATBOY DELLA TORRE D'OVARDA,AIMEE FROM THE HAPPY DOG'S FARM,,2006
44165,Litter_Detail?LitterID=44165,"Dec 28, 2006",,Belgium,LAD'S O' FLANAGAN OF DALECARLIA,TAWAJAH'S CHOUKE,DECLERCK,2006
17054,Litter_Detail?LitterID=17054,"Dec 28, 2006",NG902088SY,Canada,OURSDESNEIGE VOYOU,TORNADE VON D'ANDICO,DUBUC,2006
17478,Litter_Detail?LitterID=17478,"Dec 28, 2006",WS204599,USA,BERNELL'S IZ ZAT ZO,BERNELL'S EVENSTAR V BULL VALLEY,UNKNOWN (),2006
12056,Litter_Detail?LitterID=12056,"Dec 28, 2006",WS201828,USA,FOREIGN FLAG FROM THE BARKING BUNCH,ADESA'S HOT IN THE CITY,DOWSKI (ID),2006
18508,Litter_Detail?LitterID=18508,"Dec 27, 2006",,Italy,HAMILTON DEGLI ANTICHI MULINI,SIMBA V LEHNWÄLDLI,MANNINI,2006
14626,Litter_Detail?LitterID=14626,"Dec 27, 2006",WS228000,Belgium,BENJGI VAN 'T STOKERYBOS,ZYLLA VAN 'T STOKERYBOS,DELRUE-VANDEWALLE (),2006
59773,Litter_Detail?LitterID=59773,"Dec 27, 2006",,Netherlands,QAEY FROM THE HAPPY DOG'S FARM,CHAKIRA FROM THE HAPPY DOG'S FARM,SAASEN,2006
21561,Litter_Detail?LitterID=21561,"Dec 27, 2006",,France,VASCO DES EAUX FORTES,TZARINE DES ROCHES DU METTEY,PAYS (),2006
20868,Litter_Detail?LitterID=20868,"Dec 26, 2006",,Belgium,CAMIEL VAN 'T STOKERYBOS,CLEOPATRA VAN 'T STOKERYBOS,DELRUE-VANDEWALLE (),2006
13555,Litter_Detail?LitterID=13555,"Dec 26, 2006",WS205145,USA,EMILIO V JAUNTAL,LEDGEWOOD'S MATCHBOX,BEHRENS (CT) & PATRIZIO (CT),2006
11018,Litter_Detail?LitterID=11018,"Dec 26, 2006",,USA,GWEEBARRAS CHEATIN HEART,WINK AS GOOD AS A NOD ALTURA,ABLON (TX),2006
11135,Litter_Detail?LitterID=11135,"Dec 25, 2006",WS200141,USA,KOTTEN'S BRYCE CANYON,PHYLLIDA,CONWAY (CA),2006
13115,Litter_Detail?LitterID=13115,"Dec 25, 2006",WS204669,USA,VON ENGELS DEVL'N DISGUISE,VON ENGELS SOMTH'N TO TALK ABOUT,VON ENGEL,2006
13534,Litter_Detail?LitterID=13534,"Dec 25, 2006",ME793734RY,Canada,LENTREROCHE FILOU PRES DU MONT,BERNARD ET BERNOIS MOLLY,BERNARD,2006
13837,Litter_Detail?LitterID=13837,"Dec 25, 2006",WS203209,USA,DAVES RAMBLING ROBERT,MDD HOT HORNS,YODER (IA),2006
16898,Litter_Detail?LitterID=16898,"Dec 25, 2006",WS208224,USA,ALPENBACH WANDERING STAR,OCTOBER'S CLARA BOW,DIETER & SMITH (GA) & SMITH (GA),2006
19815,Litter_Detail?LitterID=19815,"Dec 25, 2006",WS203517,USA,ROCKIN ROCKY TETON,GRAPE VIEW MOLLY,UNKNOWN (),2006
27603,Litter_Detail?LitterID=27603,"Dec 25, 2006",,Germany,QUANDRO VON DER HOLDERSTOCKHÖHE,NICE VOM LIMESPFAD,BOLL,2006
65799,Litter_Detail?LitterID=65799,"Dec 25, 2006",,Colombia,ROBLES DE FUNES ALUVION,ANDREA JENDRACH DEL PASTOREO,CUERVO MONTAÑA,2006
20391,Litter_Detail?LitterID=20391,"Dec 24, 2006",,France,BOSCO V RÜSCHBODE,USKA-BELLA DES ROCHES DU METTEY,EMONIN (),2006
17043,Litter_Detail?LitterID=17043,"Dec 24, 2006",LE711083SY,Canada,MIRADOR MISTER ZACK DAKOTA,SORIA,FLEURENT (QC),2006
16928,Litter_Detail?LitterID=16928,"Dec 24, 2006",NG934905SY,Canada,GOLDENBREEZ MOUNT HAGGIS BRUTE,GOLDENBREEZ MOUNT CHARLOTTE MU,BOESTERD,2006
16935,Litter_Detail?LitterID=16935,"Dec 24, 2006",KN680587SY,Canada,GOUFFIE VON IZMAR,IZMAR'S ATTIKA,BERTRAND,2006
12602,Litter_Detail?LitterID=12602,"Dec 24, 2006",WS237419,USA,EUR-AM'S HERMANN,KADRIN VON DER HOLDERSTOCKHÖHE,ADAIR (TN),2006
12356,Litter_Detail?LitterID=12356,"Dec 24, 2006",WS211974,USA,MENTMORE'S NOBLESSE OBLIGE,MOUNTAINAIR'S DID YOU MISS ME,BABB (NM) & BABB (NM),2006
16223,Litter_Detail?LitterID=16223,"Dec 23, 2006",WS204709,USA,HELD Z IPEISKEJ KOTLINY,POKOL VEZERE MALVIN,BREEDIN (NC),2006
13569,Litter_Detail?LitterID=13569,"Dec 23, 2006",,USA,BIG BOY B.J. OF MOUNTAIN VIEW,LILLY OF THE MOUNTAIN,MOUNCE (OK) & SCHLABACH,2006
13653,Litter_Detail?LitterID=13653,"Dec 23, 2006",WS210143,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2006
19809,Litter_Detail?LitterID=19809,"Dec 23, 2006",,USA,ZOLDHAZI EDE,CHERYS ONE AND ONLY,UNKNOWN (),2006
19407,Litter_Detail?LitterID=19407,"Dec 23, 2006",,Portugal,JARI VON DER GOLDENEN MEILE,USCHKA DOS MOINHOS D'ALVURA,AZEVEDO (),2006
28202,Litter_Detail?LitterID=28202,"Dec 23, 2006",,United Kingdom,HOLZERN LORD OF THE RING AT JAYBIEM,JAYBIEM KATKIN,MILES,2006
26667,Litter_Detail?LitterID=26667,"Dec 23, 2006",,Lithuania,KENNY Z. GEMERSKEJ POLOMY,SIMBA BOHEMIJOS ZIBUTE,STONKAI,2006
36110,Litter_Detail?LitterID=36110,"Dec 23, 2006",,France,TANDEM DES HAUTES VERNADES,UNHA,UNKNOWN (),2006
13675,Litter_Detail?LitterID=13675,"Dec 22, 2006",1082865SY,Canada,RANDOLINAS ROCK N'ROLLE,BLACK MT. GRETI V WAGENBLAST,WAGENBLAST & WAGENBLAST,2006
16582,Litter_Detail?LitterID=16582,"Dec 22, 2006",WS204638,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2006
11138,Litter_Detail?LitterID=11138,"Dec 22, 2006",WS201441,USA,WINSTON CIERNE KRALOVSTVO,COON'S BRITTANY,HUDGINS-COON (KY),2006
11140,Litter_Detail?LitterID=11140,"Dec 22, 2006",WS200750,USA,SUNNY-HEART QUATRO,ROCK CREEK BELLAZONA,SCHROEDER,2006
10840,Litter_Detail?LitterID=10840,"Dec 22, 2006",WS199704,USA,GWEEBARRAS CHEATIN HEART,SKYLYN'S INSTANT KARMA V GWEEBARRA,ABLON (TX),2006
11136,Litter_Detail?LitterID=11136,"Dec 21, 2006",WS200578,USA,SUMMIT BELLAGIO,NEW LOOK DAYNASTY,RUDOLFI (PA),2006
17255,Litter_Detail?LitterID=17255,"Dec 21, 2006",,Australia,SHADOW WIZARD OF ESTCARP,MONTREAUX IRISHBLACKROSE,CARVILL,2006
17074,Litter_Detail?LitterID=17074,"Dec 21, 2006",LW774091SY,Canada,UGHO,OURSDESNEIGE LIEBCHEN,BORON (QC),2006
17142,Litter_Detail?LitterID=17142,"Dec 21, 2006",,USA,SUMMIT'S LET FREEDOM RING,LORIEN DELL'S HARIBO GUMMI BAER,PIEFFER (CO) & PIEFFER (CO) & WOOD (CO) & WOOD (CO),2006
15077,Litter_Detail?LitterID=15077,"Dec 21, 2006",,Sweden,RUNEZZAZ AMADDEUZ RUMBLER,CARITA KIRAS FIRST GIRL,JOELSSON,2006
59078,Litter_Detail?LitterID=59078,"Dec 21, 2006",,Netherlands,BERNERDALENS RUBEN,FLEURIE EMERSON VAN 'T RIJKENSPARK,,2006
27923,Litter_Detail?LitterID=27923,"Dec 21, 2006",,Czech Republic,KALIF V WIESMADERN,AIDA QUEEN ELSA,SOJKOVÁ (),2006
19408,Litter_Detail?LitterID=19408,"Dec 21, 2006",,Switzerland,LASCO V KLEINHOLZ,NORINA V BÄRIMÄTTELI,ZAUGG-MEYER (),2006
22529,Litter_Detail?LitterID=22529,"Dec 20, 2006",WS206585,USA,ZUESGOTSUMSPLAININTODO,AVI'S SIDEE'S ETAR,FOTI (NY),2006
29792,Litter_Detail?LitterID=29792,"Dec 20, 2006",,United Kingdom,MONALOU JESS FOR ME AT BERNFOLD,KERNOW OHSO GORGEOUS AT TIDESPRING,JOHNSON (),2006
36890,Litter_Detail?LitterID=36890,"Dec 20, 2006",,USA,THE HOOSIER BOUNCER,BELLE OF SWISS MISSE,UNKNOWN (),2006
34778,Litter_Detail?LitterID=34778,"Dec 20, 2006",WS205626,USA,WAGONTAIL'S KING LOUIS GOLDALIA,WAGONTAIL'S LOTUS,WALLIS (CO),2006
42833,Litter_Detail?LitterID=42833,"Dec 20, 2006",,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2006
17059,Litter_Detail?LitterID=17059,"Dec 20, 2006",MC807822SY,Canada,SCHMUCKI FUNY BOY,DELASSIE HEIDIE GLORIA,BERUBE (QC),2006
